task_id,task_num,primary_family,confidence,candidate_flags,n_train,n_test,n_arc_gen,n_examples,shape_relation,same_shape_examples,expand_examples,shrink_examples,mixed_examples,input_shape_modes,output_shape_modes,input_colors,output_colors,new_output_colors,input_color_list,output_color_list,new_output_color_list,all_identity,global_mapping_consistent,global_mapping,mapping_conflicts,fixed_geometric_transforms,local_3x3_score,local_3x3_conflicts,local_3x3_samples,input_nonzero_preserved_ratio,added_nonzero_cells,changed_cells,notes
task260,260,mask_object_selection,low,same_shape_nonlocal_changes,3,1,262,266,same_shape_variable_size,266,0,0,0,10x10:266,10x10:266,0123456789,012346789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,6,7,8,9]",[],False,False,"{""0"":0,""1"":1,""2"":2,""3"":3,""4"":4,""5"":0,""6"":6,""7"":7,""8"":8,""9"":9}",1654,,0.939833,361,6000,0.486296,1654,3697,"Same shape; cells/objects are kept, removed, or highlighted."
task261,261,same_shape_local_rule,medium,local_3x3_consistent|new_output_colors,3,1,261,265,same_shape_variable_size,265,0,0,0,7x7:72;5x5:68;6x6:62;4x4:44;3x3:19,7x7:72;5x5:68;6x6:62;4x4:44;3x3:19,08,02,2,"[0,8]","[0,2]",[2],False,False,"{""0"":0,""8"":0}",1090,,1.0,0,1551,0.0,744,1834,Same shape; output appears explainable by local neighborhoods.
task262,262,mask_object_selection,low,same_shape_nonlocal_changes|new_output_colors,4,1,6,11,same_shape_variable_size,11,0,0,0,3x3:11,3x3:11,05,234,234,"[0,5]","[2,3,4]","[2,3,4]",False,False,"{""0"":3,""5"":3}",63,,0.767677,23,99,0.0,66,99,"Same shape; cells/objects are kept, removed, or highlighted."
task263,263,cropping_extraction,medium,shape_shrinks,4,1,262,267,shrinks,0,0,267,0,3x15:50;3x9:48;9x3:47;3x12:44;12x3:39,3x3:267,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,,1,,0.0,0,0,0.0,0,0,"Output is smaller than input, often selected object/subgrid."
task264,264,cropping_extraction,medium,shape_shrinks,2,1,262,265,shrinks,0,0,265,0,16x16:111;16x15:63;15x16:30;15x15:19;16x14:17,9x9:265,0123456789,123456789,,"[0,1,2,3,4,5,6,7,8,9]","[1,2,3,4,5,6,7,8,9]",[],False,False,,1,,0.0,0,0,0.0,0,0,"Output is smaller than input, often selected object/subgrid."
task265,265,fill_enclosed_regions,medium,adds_new_color_preserves_input|new_output_colors,3,1,262,266,same_shape_variable_size,266,0,0,0,18x18:266,18x18:266,05,025,2,"[0,5]","[0,2,5]",[2],False,False,"{""0"":0,""5"":5}",5405,,0.981996,350,19440,1.0,5405,5405,Same shape; input is mostly preserved while new fill or marking cells are added.
task266,266,same_shape_local_rule,medium,local_3x3_consistent|new_output_colors,4,1,15,20,same_shape_variable_size,20,0,0,0,3x5:20,3x5:20,02,03678,3678,"[0,2]","[0,3,6,7,8]","[3,6,7,8]",False,False,"{""0"":3,""2"":0}",268,,1.0,0,300,0.0,45,65,Same shape; output appears explainable by local neighborhoods.
task267,267,mask_object_selection,low,same_shape_nonlocal_changes,2,1,261,264,same_shape_variable_size,264,0,0,0,7x7:264,7x7:264,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,"{""0"":0,""1"":2,""2"":4,""3"":6,""4"":0,""5"":0,""6"":0,""7"":1,""8"":2,""9"":0}",3477,,0.905442,278,2940,0.0,0,3793,"Same shape; cells/objects are kept, removed, or highlighted."
task268,268,pattern_completion,low,mostly_preserves_input_adds_or_changes,3,1,262,266,same_shape_variable_size,266,0,0,0,7x7:49;10x10:49;9x9:45;6x6:45;5x5:40,7x7:49;10x10:49;9x9:45;6x6:45;5x5:40,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,"{""0"":0,""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9}",6543,,0.710079,1024,3532,1.0,6543,6543,Output preserves input and adds missing pattern cells.
task269,269,expansion_tiling,medium,shape_expands,3,1,262,266,expands,0,266,0,0,3x3:266,15x15:52;6x6:44;9x9:40;18x18:35;24x24:34,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,,1,,0.0,0,0,0.0,0,0,"Output is larger than input, often by fixed scale or tiling."
task270,270,mask_object_selection,low,same_shape_nonlocal_changes,3,1,262,266,same_shape_variable_size,266,0,0,0,15x15:266,15x15:266,01237,01237,,"[0,1,2,3,7]","[0,1,2,3,7]",[],False,False,"{""0"":0,""1"":1,""2"":2,""3"":0,""7"":0}",1062,,0.983185,227,13500,0.333752,1060,2122,"Same shape; cells/objects are kept, removed, or highlighted."
task271,271,cropping_extraction,medium,shape_shrinks,4,1,262,267,shrinks,0,0,267,0,9x9:267,3x3:267,018,18,,"[0,1,8]","[1,8]",[],False,False,,1,,0.0,0,0,0.0,0,0,"Output is smaller than input, often selected object/subgrid."
task272,272,same_shape_local_rule,medium,local_3x3_consistent|new_output_colors,4,1,262,267,same_shape_variable_size,267,0,0,0,5x4:44;5x5:34;4x5:33;5x3:29;3x4:28,5x4:44;5x5:34;4x5:33;5x3:29;3x4:28,02,012,1,"[0,2]","[0,1,2]",[1],False,False,"{""0"":0,""2"":2}",477,,1.0,0,992,0.774255,0,477,Same shape; output appears explainable by local neighborhoods.
task273,273,fill_enclosed_regions,medium,adds_new_color_preserves_input|new_output_colors,3,1,262,266,same_shape_variable_size,266,0,0,0,10x10:266,10x10:266,04,024,2,"[0,4]","[0,2,4]",[2],False,False,"{""0"":0,""4"":4}",1889,,0.922167,467,6000,1.0,1889,1889,Same shape; input is mostly preserved while new fill or marking cells are added.
task274,274,cropping_extraction,medium,shape_shrinks,6,1,262,269,shrinks,0,0,269,0,11x8:12;9x8:11;10x8:11;9x10:10;10x9:10,3x3:269,058,08,,"[0,5,8]","[0,8]",[],False,False,,1,,0.0,0,0,0.0,0,0,"Output is smaller than input, often selected object/subgrid."
task275,275,expansion_tiling,medium,shape_expands,3,1,262,266,expands,0,266,0,0,3x6:83;8x4:68;4x8:60;6x3:55,9x9:138;16x16:128,012348,01234,,"[0,1,2,3,4,8]","[0,1,2,3,4]",[],False,False,,1,,0.0,0,0,0.0,0,0,"Output is larger than input, often by fixed scale or tiling."
task276,276,global_color_remap,high,global_color_remap|mapping_consistent|local_3x3_consistent|new_output_colors,3,1,262,266,same_shape_variable_size,266,0,0,0,6x5:38;5x4:35;6x4:33;4x6:31;5x6:29,6x5:38;5x4:35;6x4:33;4x6:31;5x6:29,67,27,2,"[6,7]","[2,7]",[2],False,True,"{""6"":2,""7"":7}",0,,1.0,0,1483,0.501052,0,3321,Same shape; output color is a consistent function of input color.
task277,277,mask_object_selection,low,same_shape_nonlocal_changes|new_output_colors,3,1,262,266,same_shape_variable_size,266,0,0,0,10x10:266,10x10:266,08,012,12,"[0,8]","[0,1,2]","[1,2]",False,False,"{""0"":0,""8"":2}",4548,,0.8985,609,6000,0.0,0,6188,"Same shape; cells/objects are kept, removed, or highlighted."
task278,278,fill_enclosed_regions,medium,adds_new_color_preserves_input|new_output_colors,2,1,262,265,same_shape_variable_size,265,0,0,0,17x15:24;15x16:21;18x15:20;18x17:20;15x15:20,17x15:24;15x16:21;18x15:20;18x17:20;15x15:20,02,023,3,"[0,2]","[0,2,3]",[3],False,False,"{""0"":0,""2"":2}",9497,,0.920513,1307,16443,1.0,9497,9497,Same shape; input is mostly preserved while new fill or marking cells are added.
task279,279,pattern_completion,low,mostly_preserves_input_adds_or_changes|new_output_colors,4,1,261,266,same_shape_variable_size,266,0,0,0,16x15:31;16x16:28;15x15:19;15x16:19;16x14:14,16x15:31;16x16:28;15x15:19;15x16:19;16x14:14,19,189,8,"[1,9]","[1,8,9]",[8],False,False,"{""1"":8,""9"":9}",5318,,0.921289,992,12603,0.89824,0,5539,Output preserves input and adds missing pattern cells.
task280,280,pattern_completion,low,mostly_preserves_input_adds_or_changes,4,1,262,267,same_shape_variable_size,267,0,0,0,20x20:186;10x10:81,20x20:186;10x10:81,023,023,,"[0,2,3]","[0,2,3]",[],False,False,"{""0"":0,""2"":2,""3"":3}",15904,,0.811641,3673,19500,1.0,15904,15904,Output preserves input and adds missing pattern cells.
task281,281,pattern_completion,low,mostly_preserves_input_adds_or_changes,3,1,262,266,same_shape_variable_size,266,0,0,0,13x12:41;13x11:33;12x11:31;11x13:30;11x11:29,13x12:41;13x11:33;12x11:31;11x13:30;11x11:29,0123456789,012345679,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,9]",[],False,False,"{""0"":0,""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":2,""9"":9}",5250,,0.851933,1283,8665,0.819398,4473,5283,Output preserves input and adds missing pattern cells.
task282,282,same_shape_local_rule,medium,local_3x3_consistent|new_output_colors,2,1,262,265,same_shape_variable_size,265,0,0,0,9x9:265,9x9:265,05,015,1,"[0,5]","[0,1,5]",[1],False,False,"{""0"":0,""5"":0}",7384,,1.0,0,4860,0.0,7384,8307,Same shape; output appears explainable by local neighborhoods.
task283,283,same_shape_local_rule,medium,local_3x3_consistent|new_output_colors,2,1,262,265,same_shape_variable_size,265,0,0,0,10x10:265,10x10:265,05,0124,124,"[0,5]","[0,1,2,4]","[1,2,4]",False,False,"{""0"":0,""5"":1}",8249,,1.0,0,6000,0.0,0,10369,Same shape; output appears explainable by local neighborhoods.
task284,284,pattern_completion,low,mostly_preserves_input_adds_or_changes,3,1,262,266,same_shape_variable_size,266,0,0,0,19x9:8;10x13:7;19x10:7;11x7:6;7x21:6,19x9:8;10x13:7;19x10:7;11x7:6;7x21:6,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,"{""0"":0,""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9}",5760,,0.839423,1336,8320,1.0,5760,5760,Output preserves input and adds missing pattern cells.
task285,285,pattern_completion,low,mostly_preserves_input_adds_or_changes,3,1,261,265,same_shape_variable_size,265,0,0,0,29x29:43;28x28:32;30x30:31;26x26:22;27x27:21,29x29:43;28x28:32;30x30:31;26x26:22;27x27:21,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,"{""0"":0,""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9}",6791,,0.966158,1326,39182,1.0,6791,6791,Output preserves input and adds missing pattern cells.
task286,286,pattern_completion,low,mostly_preserves_input_adds_or_changes,2,1,262,265,same_shape_variable_size,265,0,0,0,18x15:5;20x13:4;22x19:4;24x11:4;11x15:4,18x15:5;20x13:4;22x19:4;24x11:4;11x15:4,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,"{""0"":3,""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9}",33583,,0.617033,7132,18623,1.0,28692,28692,Output preserves input and adds missing pattern cells.
task287,287,pattern_completion,low,mostly_preserves_input_adds_or_changes,4,1,262,267,same_shape_variable_size,267,0,0,0,16x16:267,16x16:267,123456789,12356789,,"[1,2,3,4,5,6,7,8,9]","[1,2,3,5,6,7,8,9]",[],False,False,"{""1"":1,""2"":2,""3"":3,""4"":3,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9}",3883,,0.985677,220,15360,0.934369,0,4486,Output preserves input and adds missing pattern cells.
task288,288,pattern_completion,low,mostly_preserves_input_adds_or_changes,4,1,262,267,same_shape_variable_size,267,0,0,0,5x5:87;7x7:82;9x9:50;3x3:48,5x5:87;7x7:82;9x9:50;3x3:48,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,"{""0"":4,""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9}",8423,,0.914944,214,2516,1.0,1076,1076,Output preserves input and adds missing pattern cells.
task289,289,expansion_tiling,medium,shape_expands,5,1,262,268,expands,0,268,0,0,3x3:268,9x9:98;6x6:84;12x12:65;15x15:21,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,,1,,0.0,0,0,0.0,0,0,"Output is larger than input, often by fixed scale or tiling."
task290,290,cropping_extraction,medium,shape_shrinks,3,1,262,266,shrinks,0,0,266,0,15x12:13;12x11:12;14x11:12;14x12:11;14x13:10,5x5:72;4x4:69;6x6:67;3x3:58,0123456789,123456789,,"[0,1,2,3,4,5,6,7,8,9]","[1,2,3,4,5,6,7,8,9]",[],False,False,,1,,0.0,0,0,0.0,0,0,"Output is smaller than input, often selected object/subgrid."
task291,291,cropping_extraction,medium,shape_shrinks,3,1,261,265,shrinks,0,0,265,0,18x18:20;18x15:18;16x18:17;17x18:16;18x17:15,1x1:265,0123456789,123456789,,"[0,1,2,3,4,5,6,7,8,9]","[1,2,3,4,5,6,7,8,9]",[],False,False,,1,,0.0,0,0,0.0,0,0,"Output is smaller than input, often selected object/subgrid."
task292,292,mask_object_selection,low,same_shape_nonlocal_changes|new_output_colors,5,1,22,28,same_shape_variable_size,28,0,0,0,3x11:4;3x10:3;3x13:3;3x14:3;3x17:3,3x11:4;3x10:3;3x13:3;3x14:3;3x17:3,04,046,6,"[0,4]","[0,4,6]",[6],False,False,"{""0"":0,""4"":6}",520,,0.799672,244,1218,0.640394,0,292,"Same shape; cells/objects are kept, removed, or highlighted."
task293,293,same_shape_local_rule,medium,local_3x3_consistent,4,1,262,267,same_shape_variable_size,267,0,0,0,13x9:7;6x5:7;13x11:6;5x7:6;13x7:6,13x9:7;6x5:7;13x11:6;5x7:6;13x7:6,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,"{""0"":0,""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9}",614,,1.0,0,6002,0.917969,0,614,Same shape; output appears explainable by local neighborhoods.
task294,294,same_shape_local_rule,medium,local_3x3_consistent|new_output_colors,2,1,262,265,same_shape_variable_size,265,0,0,0,10x10:265,10x10:265,05,025,2,"[0,5]","[0,2,5]",[2],False,False,"{""0"":0,""5"":5}",4689,,1.0,0,6000,0.64858,0,4689,Same shape; output appears explainable by local neighborhoods.
task295,295,expansion_tiling,medium,shape_expands,5,1,262,268,expands,0,268,0,0,1x14:44;1x16:44;1x12:42;1x18:38;1x10:37,7x14:44;8x16:44;6x12:42;9x18:38;5x10:37,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,,1,,0.0,0,0,0.0,0,0,"Output is larger than input, often by fixed scale or tiling."
task296,296,cropping_extraction,medium,shape_shrinks,5,1,262,268,shrinks,0,0,268,0,5x7:268,3x3:268,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,,1,,0.0,0,0,0.0,0,0,"Output is smaller than input, often selected object/subgrid."
task297,297,pattern_completion,low,mostly_preserves_input_adds_or_changes,3,1,261,265,same_shape_variable_size,265,0,0,0,10x4:64;14x6:58;12x5:54;8x3:49;6x2:40,10x4:64;14x6:58;12x5:54;8x3:49;6x2:40,0123456789,123456789,,"[0,1,2,3,4,5,6,7,8,9]","[1,2,3,4,5,6,7,8,9]",[],False,False,"{""0"":2,""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9}",8842,,0.29654,1708,2428,1.0,10126,10126,Output preserves input and adds missing pattern cells.
task298,298,mask_object_selection,low,same_shape_nonlocal_changes,3,2,262,267,same_shape_variable_size,267,0,0,0,6x6:137;8x8:130,6x6:137;8x8:130,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,"{""0"":2,""1"":0,""2"":3,""3"":0,""4"":9,""5"":0,""6"":7,""7"":0,""8"":5,""9"":1}",11780,,0.867704,408,3084,0.0,1216,13252,"Same shape; cells/objects are kept, removed, or highlighted."
task299,299,fill_enclosed_regions,medium,adds_new_color_preserves_input|new_output_colors,2,1,18,21,same_shape_variable_size,21,0,0,0,6x6:21,6x6:21,028,0248,4,"[0,2,8]","[0,2,4,8]",[4],False,False,"{""0"":0,""2"":2,""8"":8}",147,,0.818783,137,756,1.0,147,147,Same shape; input is mostly preserved while new fill or marking cells are added.
task300,300,cropping_extraction,medium,shape_shrinks,4,1,262,267,shrinks,0,0,267,0,9x11:33;9x9:23;8x12:22;9x10:22;8x11:21,3x3:161;4x3:87;2x3:12;3x2:7,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,,1,,0.0,0,0,0.0,0,0,"Output is smaller than input, often selected object/subgrid."
task301,301,mask_object_selection,low,same_shape_nonlocal_changes,3,1,262,266,same_shape_variable_size,266,0,0,0,10x7:16;10x8:15;4x3:15;7x4:14;5x5:12,10x7:16;10x8:15;4x3:15;7x4:14;5x5:12,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,"{""0"":0,""1"":0,""2"":0,""3"":0,""4"":6,""5"":0,""6"":0,""7"":0,""8"":8,""9"":0}",4618,,0.825976,477,2741,0.330784,2568,6505,"Same shape; cells/objects are kept, removed, or highlighted."
task302,302,fill_enclosed_regions,medium,adds_new_color_preserves_input|new_output_colors,3,1,262,266,same_shape_variable_size,266,0,0,0,12x12:266,12x12:266,05,05678,678,"[0,5]","[0,5,6,7,8]","[6,7,8]",False,False,"{""0"":0,""5"":5}",2957,,0.922454,670,8640,1.0,2957,2957,Same shape; input is mostly preserved while new fill or marking cells are added.
task303,303,fill_enclosed_regions,medium,adds_new_color_preserves_input|new_output_colors,3,1,261,265,same_shape_variable_size,265,0,0,0,27x22:4;18x15:4;15x21:3;20x15:3;24x11:3,27x22:4;18x15:4;15x21:3;20x15:3;24x11:3,013456789,0123456789,2,"[0,1,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[2],False,False,"{""0"":0,""1"":1,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9}",16276,,0.953523,1120,24098,1.0,16276,16276,Same shape; input is mostly preserved while new fill or marking cells are added.
task304,304,expansion_tiling,medium,shape_expands|new_output_colors,3,1,262,266,expands,0,266,0,0,3x3:266,9x9:266,123456789,0123456789,0,"[1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[0],False,False,,1,,0.0,0,0,0.0,0,0,"Output is larger than input, often by fixed scale or tiling."
task305,305,pattern_completion,low,mostly_preserves_input_adds_or_changes,3,1,262,266,same_shape_variable_size,266,0,0,0,16x16:266,16x16:266,012345678,12345678,,"[0,1,2,3,4,5,6,7,8]","[1,2,3,4,5,6,7,8]",[],False,False,"{""0"":3,""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8}",8487,,0.97526,380,15360,1.0,10671,10671,Output preserves input and adds missing pattern cells.
task306,306,pattern_completion,low,mostly_preserves_input_adds_or_changes,2,1,262,265,same_shape_variable_size,265,0,0,0,19x9:95;19x29:88;19x19:82,19x9:95;19x29:88;19x19:82,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,"{""0"":0,""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9}",8009,,0.884445,2459,21280,1.0,8009,8009,Output preserves input and adds missing pattern cells.
task307,307,expansion_tiling,medium,shape_expands,3,1,262,266,expands,0,266,0,0,4x4:84;3x3:64;5x5:63;2x2:55,8x8:84;6x6:64;10x10:63;4x4:55,01235678,01235678,,"[0,1,2,3,5,6,7,8]","[0,1,2,3,5,6,7,8]",[],False,False,,1,,0.0,0,0,0.0,0,0,"Output is larger than input, often by fixed scale or tiling."
task308,308,cropping_extraction,medium,shape_shrinks,3,1,262,266,shrinks,0,0,266,0,15x14:8;12x14:7;8x9:7;18x20:7;8x7:7,3x3:95;7x7:88;5x5:83,123456789,123456789,,"[1,2,3,4,5,6,7,8,9]","[1,2,3,4,5,6,7,8,9]",[],False,False,,1,,0.0,0,0,0.0,0,0,"Output is smaller than input, often selected object/subgrid."
task309,309,global_color_remap,high,global_color_remap|mapping_consistent|local_3x3_consistent|new_output_colors,3,1,261,265,same_shape_variable_size,265,0,0,0,3x4:94;3x6:88;3x5:83,3x4:94;3x6:88;3x5:83,178,158,5,"[1,7,8]","[1,5,8]",[5],False,True,"{""1"":1,""7"":5,""8"":8}",0,,1.0,0,894,0.66793,0,1314,Same shape; output color is a consistent function of input color.
task310,310,cropping_extraction,medium,shape_shrinks,3,1,262,266,shrinks,0,0,266,0,21x21:31;24x24:30;22x22:29;20x20:28;28x28:25,7x7:80;5x5:68;6x6:67;8x8:51,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,,1,,0.0,0,0,0.0,0,0,"Output is smaller than input, often selected object/subgrid."
task311,311,expansion_tiling,medium,shape_expands,3,1,262,266,expands,0,266,0,0,3x3:266,3x6:266,07,07,,"[0,7]","[0,7]",[],False,False,,1,,0.0,0,0,0.0,0,0,"Output is larger than input, often by fixed scale or tiling."
task312,312,mask_object_selection,low,same_shape_nonlocal_changes,2,1,262,265,same_shape_variable_size,265,0,0,0,12x12:265,12x12:265,0123456789,012346789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,6,7,8,9]",[],False,False,"{""0"":0,""1"":1,""2"":2,""3"":3,""4"":4,""5"":1,""6"":6,""7"":7,""8"":8,""9"":9}",11331,,0.711343,2494,8640,0.19095,0,12766,"Same shape; cells/objects are kept, removed, or highlighted."
task313,313,mask_object_selection,low,same_shape_nonlocal_changes,3,1,262,266,same_shape_variable_size,266,0,0,0,8x8:24;6x6:23;14x14:23;10x10:22;7x7:20,8x8:24;6x6:23;14x14:23;10x10:22;7x7:20,123456789,123456789,,"[1,2,3,4,5,6,7,8,9]","[1,2,3,4,5,6,7,8,9]",[],False,False,"{""1"":6,""2"":8,""3"":6,""4"":5,""5"":4,""6"":7,""7"":6,""8"":5,""9"":2}",38068,,0.675898,3265,10074,0.0,0,43463,"Same shape; cells/objects are kept, removed, or highlighted."
task314,314,pattern_completion,low,mostly_preserves_input_adds_or_changes,3,1,262,266,same_shape_variable_size,266,0,0,0,8x8:266,8x8:266,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,"{""0"":0,""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9}",522,,0.886198,437,3840,0.945489,0,522,Output preserves input and adds missing pattern cells.
task315,315,expansion_tiling,medium,shape_expands,3,1,262,266,expands,0,266,0,0,3x3:266,9x9:266,012,012,,"[0,1,2]","[0,1,2]",[],False,False,,1,,0.0,0,0,0.0,0,0,"Output is larger than input, often by fixed scale or tiling."
task316,316,cropping_extraction,medium,shape_shrinks,3,1,262,266,shrinks,0,0,266,0,10x10:266,3x3:266,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,,1,,0.0,0,0,0.0,0,0,"Output is smaller than input, often selected object/subgrid."
task317,317,same_shape_local_rule,medium,local_3x3_consistent|new_output_colors,2,1,262,265,same_shape_variable_size,265,0,0,0,9x9:265,9x9:265,05,01,1,"[0,5]","[0,1]",[1],False,False,"{""0"":1,""5"":1}",10665,,1.0,0,4860,0.0,9600,10800,Same shape; output appears explainable by local neighborhoods.
task318,318,cropping_extraction,medium,shape_shrinks|new_output_colors,4,1,262,267,shrinks,0,0,267,0,9x4:267,4x4:267,0124,03,3,"[0,1,2,4]","[0,3]",[3],False,False,,1,,0.0,0,0,0.0,0,0,"Output is smaller than input, often selected object/subgrid."
task319,319,cropping_extraction,medium,shape_shrinks,4,1,262,267,shrinks,0,0,267,0,19x18:16;19x16:16;15x15:16;17x19:15;19x17:14,4x3:53;3x3:49;3x4:45;5x3:29;4x4:25,123456789,123456789,,"[1,2,3,4,5,6,7,8,9]","[1,2,3,4,5,6,7,8,9]",[],False,False,,1,,0.0,0,0,0.0,0,0,"Output is smaller than input, often selected object/subgrid."
task320,320,mask_object_selection,low,same_shape_nonlocal_changes|new_output_colors,3,1,262,266,same_shape_variable_size,266,0,0,0,11x9:113;10x9:66;9x9:41;8x9:20;7x9:17,11x9:113;10x9:66;9x9:41;8x9:20;7x9:17,02,028,8,"[0,2]","[0,2,8]",[8],False,False,"{""0"":0,""2"":2}",2972,,0.918021,439,5355,0.536494,0,2972,"Same shape; cells/objects are kept, removed, or highlighted."
task321,321,cropping_extraction,medium,shape_shrinks,5,1,261,267,shrinks,0,0,267,0,4x14:267,4x4:267,01249,0149,,"[0,1,2,4,9]","[0,1,4,9]",[],False,False,,1,,0.0,0,0,0.0,0,0,"Output is smaller than input, often selected object/subgrid."
task322,322,pattern_completion,low,mostly_preserves_input_adds_or_changes,3,1,262,266,same_shape_variable_size,266,0,0,0,3x3:266,3x3:266,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,"{""0"":0,""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9}",733,,0.909259,49,540,1.0,733,733,Output preserves input and adds missing pattern cells.
task323,323,fill_enclosed_regions,medium,adds_new_color_preserves_input|new_output_colors,2,1,169,172,same_shape_variable_size,172,0,0,0,13x13:172,13x13:172,08,058,5,"[0,8]","[0,5,8]",[5],False,False,"{""0"":0,""8"":8}",2801,,0.911144,901,10140,1.0,2801,2801,Same shape; input is mostly preserved while new fill or marking cells are added.
task324,324,pattern_completion,low,mostly_preserves_input_adds_or_changes,3,1,262,266,same_shape_variable_size,266,0,0,0,18x14:8;11x10:7;17x19:6;18x16:6;10x12:6,18x14:8;11x10:7;17x19:6;18x16:6;10x12:6,123456789,123456789,,"[1,2,3,4,5,6,7,8,9]","[1,2,3,4,5,6,7,8,9]",[],False,False,"{""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":3,""7"":7,""8"":8,""9"":9}",15362,,0.722474,3738,13469,0.817435,0,10867,Output preserves input and adds missing pattern cells.
task325,325,cropping_extraction,medium,shape_shrinks,3,1,262,266,shrinks,0,0,266,0,9x8:8;16x10:7;15x9:7;16x12:7;16x14:7,3x3:80;2x2:78;4x4:59;5x5:32;1x1:10,08,08,,"[0,8]","[0,8]",[],False,False,,1,,0.0,0,0,0.0,0,0,"Output is smaller than input, often selected object/subgrid."
task326,326,cropping_extraction,medium,shape_shrinks,3,1,262,266,shrinks,0,0,266,0,4x8:42;12x6:37;8x4:35;12x12:34;8x8:32,2x2:266,0123456789,0123456789,,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",[],False,False,,1,,0.0,0,0,0.0,0,0,"Output is smaller than input, often selected object/subgrid."
